PWS Number,System Name,Population Served,System Type,Subpart H,Sample Type,Sample Date,Contam Group ,Code Description,Contam Code,Results ,Unit of Measure,MCL,System Status,Location Code,Remarks
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,FLUORIDE,1025,3,MG/L,4,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,SODIUM,1052,120,MG/L,160,ACTIVE,AAA,ENTRY PT
1034109,FULL SCALE DRONE (TYNDALL AFB),30,P,N,N,04/23/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034114,PINE LAKE RV PARK,45,N,N,N,02/07/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA8356,ENTRY PT
1034114,PINE LAKE RV PARK,45,N,N,N,02/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA8356,ENTRY PT
1034133,CHIODO'S 231 EXPRESS MARKET,25,N,N,N,08/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034133,CHIODO'S 231 EXPRESS MARKET,25,N,N,N,08/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034136,QUICK STOP #8,25,N,N,N,02/18/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034136,QUICK STOP #8,25,N,N,N,02/18/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,SODIUM,1052,12,MG/L,160,ACTIVE,AAA,ENTRY PT
1034141,US FISH & WILDLIFE SERVICE,27,P,N,N,11/11/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034143,FOUNTAIN YOUNGSTOWN RECREATION COMPLEX,25,N,N,N,10/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034143,FOUNTAIN YOUNGSTOWN RECREATION COMPLEX,25,N,N,N,10/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034147,FRANKIE D'S PIZZA (AKA LITTLE BEARS),50,N,N,N,07/16/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034147,FRANKIE D'S PIZZA (AKA LITTLE BEARS),50,N,N,N,07/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034150,OUR LADY QUEEN OF PEACE CHURCH,25,N,N,N,11/25/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034150,OUR LADY QUEEN OF PEACE CHURCH,25,N,N,N,11/25/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034152,EXPRESS LANE #209 - SOUTHPORT,25,N,N,N,07/16/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034152,EXPRESS LANE #209 - SOUTHPORT,25,N,N,N,07/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034162,BEAR CREEK ASSEMBLY OF GOD,25,N,N,N,10/02/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,AAA,ENTRY PT
1034162,BEAR CREEK ASSEMBLY OF GOD,25,N,N,N,10/02/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034164,BUCKS PIGGLY WIGGLY EXPRESS,25,N,N,N,06/03/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034164,BUCKS PIGGLY WIGGLY EXPRESS,25,N,N,N,06/03/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,SODIUM,1052,6,MG/L,160,ACTIVE,AAA,ENTRY PT
1034168,PRECIOUS MEMORIES NO. 2,45,P,N,N,01/29/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1034169,CALVARY CHRISTIAN CHURCH,25,N,N,N,09/18/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034169,CALVARY CHRISTIAN CHURCH,25,N,N,N,09/18/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034170,DOLLAR GENERAL #15344 (FOUNTAIN),25,N,N,N,03/04/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034170,DOLLAR GENERAL #15344 (FOUNTAIN),25,N,N,N,03/04/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034171,DOLLAR GENERAL #15492 (SOUTHPORT),25,N,N,N,03/04/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034171,DOLLAR GENERAL #15492 (SOUTHPORT),25,N,N,N,03/04/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034172,SANDHILLS SHRIMP COMPANY,25,N,N,N,09/17/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034172,SANDHILLS SHRIMP COMPANY,25,N,N,N,09/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034173,PANCARE COMMUNITY HEALTH CENTER,25,N,N,N,01/16/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034173,PANCARE COMMUNITY HEALTH CENTER,25,N,N,N,01/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1034174,FIRST STOP SOUTHERN EXPRESS,25,N,N,N,08/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1034174,FIRST STOP SOUTHERN EXPRESS,25,N,N,N,08/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1070008,AIRPORT MOTEL,25,N,N,N,01/09/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,AAA,ENTRY PT
1070008,AIRPORT MOTEL,25,N,N,N,01/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,1&2,WELL 2
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,1&2,WELL 1
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,1&2,WELL 2
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,1&2,WELL 1
1070014,ALTHA  TOWN OF WATER SYSTEM,800,C,N,N,11/05/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,SODIUM,1052,4,MG/L,160,ACTIVE,AAA,WELL 1
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,SODIUM,1052,4,MG/L,160,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,WELL 2
1070116,CARR  SCHOOL,320,P,N,N,05/22/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,WELL 1
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1070685,BLOUNTSTOWN  CITY OF,"3,900",C,N,N,05/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1074013,WACO STORE #29  (QUICK STOP #12),35,N,N,N,08/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA5804,ENTRY PT
1074013,WACO STORE #29  (QUICK STOP #12),35,N,N,N,08/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA5804,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,SODIUM,1052,47,MG/L,160,ACTIVE,AAA,ENTRY PT
1074015,SHELTON TRUCKING SERVICE  INC.,60,P,N,N,05/22/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1074033,MOE'S GAS AND DIESEL,25,N,N,N,12/17/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1074033,MOE'S GAS AND DIESEL,25,N,N,N,12/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1074034,DOLLAR GENERAL - CLARKSVILLE - #20465,25,N,N,R,08/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,CLEARANCE
1074034,DOLLAR GENERAL - CLARKSVILLE - #20465,25,N,N,R,08/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,CLEARANCE
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRATE,1040,3,MG/L,10,ACTIVE,003,WELL 3
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,004,WELL 4
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRATE,1040,2,MG/L,10,ACTIVE,005,WELL 5
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1170126,CENTRAL WATER WORKS  INC.,"2,522",C,N,N,08/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,005,WELL 5
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 1
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,004,WELL 4
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 1
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1170168,COTTAGE HILL WATER WORKS,"3,479",C,N,N,07/24/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,004,WELL 4
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1170259,FARM HILL UTILITIES  INC.,"6,951",C,N,N,11/06/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1170302,GONZALEZ UTILITIES ASSOCIATION  INC.,"6,356",C,N,N,07/17/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,001,WELL 1
1170302,GONZALEZ UTILITIES ASSOCIATION  INC.,"6,356",C,N,N,07/17/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1170302,GONZALEZ UTILITIES ASSOCIATION  INC.,"6,356",C,N,N,07/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1170302,GONZALEZ UTILITIES ASSOCIATION  INC.,"6,356",C,N,N,07/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,08/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,08/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1170319,GULF ISLANDS NATIONAL SEASHORE,375,P,N,N,10/24/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
